reaction_id	equation	subsystem	original_gpr	candidate_genes	ec	ko	uniprot_support	rbh_support	reference_support	pathway_support	direction_support	transport_support	gapfill_status	evidence_class	conflict_flag	proposed_action	reason
PDYXPT_c	pydam_c + pyr_c <=> ala__L_c + pydx_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PE120abcpp	atp_c + h2o_c + pe120_c --> adp_c + h_c + pe120_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PE140abcpp	atp_c + h2o_c + pe140_c --> adp_c + h_c + pe140_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PE141abcpp	atp_c + h2o_c + pe141_c --> adp_c + h_c + pe141_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PE160abcpp	atp_c + h2o_c + pe160_c --> adp_c + h_c + pe160_p + pi_c		EHJ91374_1 or EHJ94612_1	EHJ91374_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PE161abcpp	atp_c + h2o_c + pe161_c --> adp_c + h_c + pe161_p + pi_c		EHJ91374_1 or EHJ94612_1	EHJ91374_1				YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PE180abcpp	atp_c + h2o_c + pe180_c --> adp_c + h_c + pe180_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PE181abcpp	atp_c + h2o_c + pe181_c --> adp_c + h_c + pe181_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PEALtex	pea_e <=> pea_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PEAMNO	h2o_c + o2_c + peamn_c --> h2o2_c + nh4_c + pacald_c				1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.6						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PEAMNtex	peamn_e <=> peamn_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PEAOpp	h_p + pea_p + pqq_p --> pacald_p + pqqh2_p		EHJ94603_1								AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PERD	4per_c + nad_c <=> h_c + nadh_c + ohpb_c		EHJ93117_1	EHJ93117_1	1.1.1.290			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PFK	atp_c + f6p_c --> adp_c + fdp_c + h_c		EHJ91606_1		2.7.1.11;2.7.1.90						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PFK_3	atp_c + s7p_c --> adp_c + h_c + s17bp_c		EHJ91606_1	EHJ91606_1	2.7.1.-;2.7.1.11;2.7.1.90			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PFOR	coa_c + fldox_c + h_c + pyr_c --> accoa_c + co2_c + fldrd_c				1.2.7.-;1.2.7.1						AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PG120abcpp	atp_c + h2o_c + pg120_c --> adp_c + h_c + pg120_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG140abcpp	atp_c + h2o_c + pg140_c --> adp_c + h_c + pg140_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG141abcpp	atp_c + h2o_c + pg141_c --> adp_c + h_c + pg141_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG160abcpp	atp_c + h2o_c + pg160_c --> adp_c + h_c + pg160_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG161abcpp	atp_c + h2o_c + pg161_c --> adp_c + h_c + pg161_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG180abcpp	atp_c + h2o_c + pg180_c --> adp_c + h_c + pg180_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PG181abcpp	atp_c + h2o_c + pg181_c --> adp_c + h_c + pg181_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGAMT	gam1p_c <=> gam6p_c		EHJ93803_1 or EHJ93895_1	EHJ93895_1	5.4.2.10;5.4.2.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGCD	3pg_c + nad_c --> 3php_c + h_c + nadh_c		EHJ92567_1 or EHJ94456_1	EHJ94456_1	1.1.1.95;1.1.1.399			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGI	g6p_c <=> f6p_c		EHJ91241_1 or EHJ92152_1	EHJ92152_1 or EHJ91241_1	5.3.1.9			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGI1c	g6p_A_c <=> f6p_c		EHJ92152_1		5.3.1.9						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGK	3pg_c + atp_c <=> 13dpg_c + adp_c		EHJ94200_1	EHJ94200_1	2.7.2.3			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGL	6pgl_c + h2o_c --> 6pgc_c + h_c		EHJ92136_1	EHJ92136_1	3.1.1.31			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGLCNDH	6p2dhglcn_c + nadph_c <=> 6pgc_c + 2.0 h_c + nadp_c		EHJ91212_1		1.1.1.43;1.1.1.79;1.1.1.81						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGM	2pg_c <=> 3pg_c		EHJ92114_1 or EHJ94218_1	EHJ94218_1	5.4.2.1;5.4.2.11;5.4.2.12			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGMT	g1p_c <=> g6p_c		EHJ91166_1 or EHJ92492_1 or EHJ92796_1 or EHJ93803_1	EHJ93803_1	5.4.2.2;5.4.2.5;5.4.2.8;3.8.1.2			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGP120abcpp	atp_c + h2o_c + pgp120_c --> adp_c + h_c + pgp120_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP140abcpp	atp_c + h2o_c + pgp140_c --> adp_c + h_c + pgp140_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP141abcpp	atp_c + h2o_c + pgp141_c --> adp_c + h_c + pgp141_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP160abcpp	atp_c + h2o_c + pgp160_c --> adp_c + h_c + pgp160_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP161abcpp	atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP180abcpp	atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGP181abcpp	atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c		EHJ91374_1 or EHJ94612_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP120	h2o_c + pgp120_c --> pg120_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP120pp	h2o_p + pgp120_p --> pg120_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP140	h2o_c + pgp140_c --> pg140_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP140pp	h2o_p + pgp140_p --> pg140_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP141	h2o_c + pgp141_c --> pg141_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP141pp	h2o_p + pgp141_p --> pg141_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP160	h2o_c + pgp160_c --> pg160_c + pi_c		EHJ91122_1 or EHJ92661_1 or EHJ93986_1	EHJ91122_1	3.1.3.27;3.6.1.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP160pp	h2o_p + pgp160_p --> pg160_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP161	h2o_c + pgp161_c --> pg161_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP161pp	h2o_p + pgp161_p --> pg161_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP180	h2o_c + pgp180_c --> pg180_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP180pp	h2o_p + pgp180_p --> pg180_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGPP181	h2o_c + pgp181_c --> pg181_c + pi_c		EHJ91122_1 or EHJ92661_1	EHJ91122_1	3.1.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGPP181pp	h2o_p + pgp181_p --> pg181_p + pi_p		EHJ91122_1 or EHJ92661_1		3.1.3.27						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PGSA120	cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA140	cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA141	cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA160	cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA161	cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA180	cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PGSA181	cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c		EHJ92309_1	EHJ92309_1	2.7.8.5			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PHACOAOR	h2_c + o2_c + phaccoa_c --> 2dhphaccoa_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHCD	1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c		EHJ92181_1		1.2.1.88;1.5.1.-;1.5.1.12;1.5.5.2						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PHCHGS	1p3h5c_c + h2o_c + h_c <-- 4hglusa_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEDCAtexi	phedca_e --> phedca_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEHPAtexi	phehpa_e --> phehpa_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEHXAtexi	phehxa_e --> phehxa_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEME2abcpp	atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c		EHJ92110_1 and EHJ93990_1 and EHJ94654_1 and EHJ94657_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PHEMEabcpp	atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c		EHJ93557_1 or EHJ93558_1 or (EHJ93557_1 and EHJ93558_1) or (EHJ93554_1 and EHJ93555_1 and EHJ93558_1) or (EHJ93556_1 and EHJ93557_1 and EHJ93558_1)		3.6.3.41						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PHEMEtonex	h_p + pheme_e --> h_c + pheme_p		EHJ91416_1 and EHJ91733_1 and EHJ94659_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PHENONAtexi	phenona_e --> phenona_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEOCTAtexi	pheocta_e --> pheocta_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEOR	o2_c + phe__L_c --> co2_c + h2o_c + pad_c										AUDIT_NOT_RUN_PHASE1	N/A		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHEPTtexi	phept_e --> phept_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PHETA1	akg_c + phe__L_c <=> glu__L_c + phpyr_c		EHJ91182_1 or EHJ91945_1 or EHJ93032_1 or EHJ93631_1 or EHJ93872_1	EHJ91945_1	2.6.1.1;2.6.1.5;2.6.1.57;2.6.1.9			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PHETHPTOX3	o2_c + phe__L_c + thmnp_c --> dhmpt_c + h2o_c + tyr__L_c		EHJ91944_1		4.2.1.96						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PHEtex	phe__L_e <=> phe__L_p			[UNRESOLVED:Csal_2569]				NO	NO_MAPPING		AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PIabc	atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c		EHJ92282_1 or EHJ92285_1 or EHJ93537_1 or EHJ94351_1 or (EHJ92282_1 and EHJ92283_1 and EHJ92284_1)		3.6.3.27						AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PIt2r	h_e + pi_e <=> h_c + pi_c		EHJ93537_1								AUDIT_NOT_RUN_PHASE1	REVIEW		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PIt7	3.0 na1_e + pi_e <=> 3.0 na1_c + pi_c										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PItex	pi_e <=> pi_p										AUDIT_NOT_RUN_PHASE1	REVIEW		LOW	NO	REVIEW	Phase-1 ingestion; no biological decision applied
PIuabcpp	atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c		EHJ92282_1 or (EHJ94351_1 and EHJ94352_1 and EHJ94353_1 and EHJ94354_1)	EHJ92285_1 and EHJ92284_1 and EHJ92283_1 and EHJ92282_1	3.6.3.27			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	REVIEW		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PLIPA1E120pp	h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E140pp	h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E141pp	h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E160pp	h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E161pp	h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E180pp	h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1E181pp	h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G120pp	h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G140pp	h2o_p + pg140_p --> 2agpg140_p + h_p + ttdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G141pp	h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G160pp	h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G161pp	h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G180pp	h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA1G181pp	h2o_p + pg181_p --> 2agpg181_p + h_p + ocdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2A120pp	h2o_p + pa120_p --> 1ddecg3p_p + ddca_p + h_p		EHJ92356_1		3.1.1.4;3.1.1.32						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2A141pp	h2o_p + pa141_p --> 1tdec7eg3p_p + h_p + ttdcea_p		EHJ92356_1		3.1.1.4;3.1.1.32						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2A161pp	h2o_p + pa161_p --> 1hdec9eg3p_p + h_p + hdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2E120pp	h2o_p + pe120_p --> 1agpe120_p + ddca_p + h_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2E141pp	h2o_p + pe141_p --> 1agpe141_p + h_p + ttdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2E161pp	h2o_p + pe161_p --> 1agpe161_p + h_p + hdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PLIPA2G161pp	h2o_p + pg161_p --> 1agpg161_p + h_p + hdcea_p		EHJ92356_1		3.1.1.32;3.1.1.4						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PMANM	man1p_c <=> man6p_c		EHJ93803_1	EHJ93803_1	5.4.2.8			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
PMDPHT	5aprbu_c + h2o_c --> 4r5au_c + pi_c		EHJ91295_1 or EHJ93688_1 or EHJ94377_1		3.1.3.-;3.1.3.104;2.7.11.5						AUDIT_NOT_RUN_PHASE1	N/A		MEDIUM	NO	KEEP_FLAGGED	Phase-1 ingestion; no biological decision applied
PMPK	4ampm_c + atp_c --> 2mahmp_c + adp_c		EHJ94266_1 or EHJ94386_1	EHJ94386_1	2.7.4.7;2.7.1.49			YES	COMPLETE_HIGH		AUDIT_NOT_RUN_PHASE1	N/A		HIGH	NO	AUTO_KEEP	Phase-1 ingestion; no biological decision applied
